modulation_type,symbol,magnitude,phase,real,imag,caf_1,caf_2,caf_3,caf_4,caf_5,scd_mean,scd_max
256apsk,(-0.711853812279336+0.16247598737250896j),0.7301604594397698,2.9171931783333798,-0.711853812279336,0.16247598737250896,0.28663609298291676,0.0069478275267169645,0.1934537416621411,0.2260307311825509,0.1339052786238876,0.2866360929829167,0.28663609298291687
256apsk,(-0.7561116419934634+0.5493472638282154j),0.9346053880829054,2.5132741228718345,-0.7561116419934634,0.5493472638282154,0.3095697036896861,0.017203446013500483,0.24141869513204578,0.27142318422040895,0.15744469835271543,0.30956970368968617,0.3095697036896862
bpsk,(1+0j),1.0,0.0,1.0,0.0,0.2923723770172334,0.04348632457776007,0.2931676545754135,0.32759993350369315,0.17034573991402124,0.2923723770172333,0.29237237701723345
64apsk,(-0.5083135585988358-0.6996335919858018j),0.8647946790368032,-2.199114857512855,-0.5083135585988358,-0.6996335919858018,0.31025501840415354,0.04339649233160177,0.15163866876090007,0.2215563918527373,0.1751199150053186,0.31025501840415354,0.3102550184041537
32apsk,(-0.47304419345501236+1.142029707440933j),1.2361240478362705,1.9634954084936207,-0.47304419345501236,1.142029707440933,0.3270702371390142,0.01474373762830599,0.25184643570578374,0.2717946887214712,0.13754312285576129,0.32707023713901423,0.3270702371390144
16apsk,(-2.070711724938621e-16-1.1272429603813559j),1.1272429603813559,-1.5707963267948968,-2.070711724938621e-16,-1.1272429603813559,0.30210450381798015,0.012936459971680107,0.19429142229844765,0.23586748629054097,0.15223274247105922,0.30210450381798015,0.3021045038179802
128apsk,(0.5721445264427727-0.41568733062616237j),0.7072095276376932,-0.628318530717959,0.5721445264427727,-0.41568733062616237,0.3047817950476339,0.012067642000536418,0.19987047240679356,0.23225322468860804,0.1394738087125294,0.3047817950476339,0.30478179504763403
16apsk,(-0.9762210399274299-0.5636214801906777j),1.1272429603813559,-2.617993877991495,-0.9762210399274299,-0.5636214801906777,0.33238338009469653,0.0031382745375541305,0.22810617115941142,0.24330351598334424,0.115629520020376,0.3323833800946966,0.3323833800946967
32apsk,(-0.8740716966127913-0.874071696612791j),1.2361240478362705,-2.356194490192345,-0.8740716966127913,-0.874071696612791,0.2869787704748704,0.0012342943247601657,0.2079050806096985,0.24547370360277077,0.14312131619157628,0.28697877047487047,0.2869787704748705
bpsk,(-1+0j),1.0,3.141592653589793,-1.0,0.0,0.2686866093870413,0.0631581971980865,0.2697293908935076,0.2572160534711702,0.09197297220022663,0.26868660938704136,0.2686866093870414
32apsk,(-0.6706839884103998-0.38721958124991585j),0.7744391624998321,-2.617993877991495,-0.6706839884103998,-0.38721958124991585,0.2869787704748704,0.0012342943247601657,0.2079050806096985,0.24547370360277077,0.14312131619157628,0.28697877047487047,0.2869787704748705
64apsk,(-0.5083135585988358-0.6996335919858018j),0.8647946790368032,-2.199114857512855,-0.5083135585988358,-0.6996335919858018,0.3013851103385618,0.003335797035996237,0.20724913737053285,0.23512869152492055,0.11754890950577751,0.30138511033856186,0.30138511033856197
256apsk,(-1.162966778152567+0.11104986280241412j),1.1682567351036317,3.046392876208284,-1.162966778152567,0.11104986280241412,0.3086386021968749,0.011906534064473529,0.19260996956572124,0.21661998624997614,0.11973450756998821,0.30863860219687483,0.308638602196875
128apsk,(-0.43316537623672874-1.1421632282853935j),1.221543729556015,-1.9332877868244884,-0.43316537623672874,-1.1421632282853935,0.30225758980127787,0.010624869574095468,0.21804242788843115,0.23413198926165385,0.1187113242085134,0.302257589801278,0.302257589801278
256apsk,(-0.35410900375970444+0.20444492864313552j),0.4088898572862711,2.6179938779914944,-0.35410900375970444,0.20444492864313552,0.27246038507091175,0.014138028458426656,0.20069277108162778,0.2074967597671653,0.09252204528428602,0.27246038507091175,0.27246038507091186
32apsk,(-1.2361240478362705+1.5138153585317582e-16j),1.2361240478362705,3.141592653589793,-1.2361240478362705,1.5138153585317582e-16,0.3270702371390142,0.01474373762830599,0.25184643570578374,0.2717946887214712,0.13754312285576129,0.32707023713901423,0.3270702371390144
32apsk,(1.142029707440933+0.4730441934550125j),1.2361240478362705,0.39269908169872425,1.142029707440933,0.4730441934550125,0.3657584990430663,0.017465242087411275,0.28256933015411756,0.3145610148921844,0.17288895584396202,0.3657584990430662,0.36575849904306634
64apsk,(-0.49928944073565446-0.2882648930122676j),0.5765297860245354,-2.617993877991495,-0.49928944073565446,-0.2882648930122676,0.3013851103385618,0.003335797035996237,0.20724913737053285,0.23512869152492055,0.11754890950577751,0.30138511033856186,0.30138511033856197
32apsk,(-0.38721958124991634-0.6706839884103993j),0.774439162499832,-2.094395102393196,-0.38721958124991634,-0.6706839884103993,0.3270702371390142,0.01474373762830599,0.25184643570578374,0.2717946887214712,0.13754312285576129,0.32707023713901423,0.3270702371390144
128apsk,(-0.41758732959043315-0.24109415714921337j),0.482188314298427,-2.617993877991495,-0.41758732959043315,-0.24109415714921337,0.30225758980127787,0.010624869574095468,0.21804242788843115,0.23413198926165385,0.1187113242085134,0.302257589801278,0.302257589801278
64apsk,(-0.699633591985802-0.5083135585988356j),0.8647946790368033,-2.5132741228718345,-0.699633591985802,-0.5083135585988356,0.4419271161602226,0.09114307186012531,0.2202597760331956,0.3970353733444585,0.3119548368484054,0.4419271161602225,0.4419271161602227
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,1.0,-1.0,0.5720757869739436,0.05818148687340857,0.47911223149744503,0.49046785570700785,0.2056346577999713,0.5720757869739437,0.5720757869739438
128apsk,(0.964376628596854+0j),0.964376628596854,0.0,0.964376628596854,0.0,0.2854585331429397,0.02094145694654982,0.22194206129848157,0.22964273192246765,0.11965777021708703,0.28545853314293973,0.2854585331429398
64apsk,(-0.2882648930122676+0.4992894407356544j),0.5765297860245354,2.0943951023931953,-0.2882648930122676,0.4992894407356544,0.28333496759214394,0.01232829710113564,0.22667940400154643,0.2475958905895212,0.11349009007365823,0.283334967592144,0.28333496759214405
128apsk,(1.1421632282853935-0.4331653762367288j),1.221543729556015,-0.36249146002959187,1.1421632282853935,-0.4331653762367288,0.29861681475402996,0.014491542975408906,0.23777973616130524,0.2640733568796274,0.13714683764743452,0.29861681475403,0.29861681475403007
bpsk,(-1+0j),1.0,3.141592653589793,-1.0,0.0,0.2923723770172334,0.04348632457776007,0.2931676545754135,0.32759993350369315,0.17034573991402124,0.2923723770172333,0.29237237701723345
256apsk,(1.1209341287097478-0.3291359570279671j),1.1682567351036317,-0.2855993321445267,1.1209341287097478,-0.3291359570279671,0.3086386021968749,0.011906534064473529,0.19260996956572124,0.21661998624997614,0.11973450756998821,0.30863860219687483,0.308638602196875
32apsk,(-0.47304419345501236+1.142029707440933j),1.2361240478362705,1.9634954084936207,-0.47304419345501236,1.142029707440933,0.3270702371390142,0.01474373762830599,0.25184643570578374,0.2717946887214712,0.13754312285576129,0.32707023713901423,0.3270702371390144
32apsk,(-0.38721958124991585+0.6706839884103996j),0.774439162499832,2.0943951023931953,-0.38721958124991585,0.6706839884103996,0.2869787704748704,0.0012342943247601657,0.2079050806096985,0.24547370360277077,0.14312131619157628,0.28697877047487047,0.2869787704748705
128apsk,(-0.6725962296458456-0.21853976262392585j),0.7072095276376931,-2.8274333882308147,-0.6725962296458456,-0.21853976262392585,0.30225758980127787,0.010624869574095468,0.21804242788843115,0.23413198926165385,0.1187113242085134,0.302257589801278,0.302257589801278
256apsk,(1.1040035711418574-0.3820993509822057j),1.1682567351036317,-0.3331992208352814,1.1040035711418574,-0.3820993509822057,0.3086386021968749,0.011906534064473529,0.19260996956572124,0.21661998624997614,0.11973450756998821,0.30863860219687483,0.308638602196875
256apsk,(0.5493472638282153+0.7561116419934635j),0.9346053880829054,0.942477796076938,0.5493472638282153,0.7561116419934635,0.3086386021968749,0.011906534064473529,0.19260996956572124,0.21661998624997614,0.11973450756998821,0.30863860219687483,0.308638602196875
64apsk,(-6.619175222513022e-17-0.36033111626533465j),0.36033111626533465,-1.5707963267948968,-6.619175222513022e-17,-0.36033111626533465,0.3013851103385618,0.003335797035996237,0.20724913737053285,0.23512869152492055,0.11754890950577751,0.30138511033856186,0.30138511033856197
128apsk,(0.4378178275538249-0.8592658678545796j),0.9643766285968541,-1.0995574287564278,0.4378178275538249,-0.8592658678545796,0.3264550782353535,0.009363311233932987,0.23437117627608306,0.26737595472030323,0.13181349436996317,0.32645507823535347,0.32645507823535364
128apsk,(0.9171766767897891-0.2980087672144451j),0.9643766285968539,-0.31415926535897964,0.9171766767897891,-0.2980087672144451,0.35808625106393155,0.012043489434484668,0.20110012775829442,0.24677929024949535,0.13711013216503803,0.3580862510639316,0.3580862510639317
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,-1.0,1.0,0.5720757869739436,0.05818148687340857,0.47911223149744503,0.49046785570700785,0.2056346577999713,0.5720757869739437,0.5720757869739438
64apsk,(-0.7863197169933341+0.9860137378318031j),1.261158906928671,2.243994752564138,-0.7863197169933341,0.9860137378318031,0.3260921034574277,0.00914536275357715,0.24422940587892036,0.2719589177914081,0.1330921560544418,0.3260921034574277,0.32609210345742784
128apsk,(-1.1421632282853937-0.43316537623672846j),1.2215437295560152,-2.7791011935602015,-1.1421632282853937,-0.43316537623672846,0.3264550782353535,0.009363311233932987,0.23437117627608306,0.26737595472030323,0.13181349436996317,0.32645507823535347,0.32645507823535364
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,-1.0,-1.0,0.5720757869739436,0.05818148687340857,0.47911223149744503,0.49046785570700785,0.2056346577999713,0.5720757869739437,0.5720757869739438
64apsk,(7.72237109293186e-17+1.2611589069286713j),1.2611589069286713,1.5707963267948966,7.72237109293186e-17,1.2611589069286713,0.3260921034574277,0.00914536275357715,0.24422940587892036,0.2719589177914081,0.1330921560544418,0.3260921034574277,0.32609210345742784
128apsk,(1.186047888840515+0.29233454909499856j),1.2215437295560152,0.24166097335306103,1.186047888840515,0.29233454909499856,0.30225758980127787,0.010624869574095468,0.21804242788843115,0.23413198926165385,0.1187113242085134,0.302257589801278,0.302257589801278
128apsk,(0.482188314298427+0j),0.482188314298427,0.0,0.482188314298427,0.0,0.35808625106393155,0.012043489434484668,0.20110012775829442,0.24677929024949535,0.13711013216503803,0.3580862510639316,0.3580862510639317
8apsk,(0.6596054463884006-0.8271190682773576j),1.0579249964025075,-0.8975979010256554,0.6596054463884006,-0.8271190682773576,0.3411668153249574,0.025316800463123207,0.2811246711173935,0.2741645790834846,0.10075604077200696,0.34116681532495735,0.34116681532495746
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,1.0,1.0,0.5720757869739436,0.05818148687340857,0.47911223149744503,0.49046785570700785,0.2056346577999713,0.5720757869739437,0.5720757869739438
256apsk,(-0.7221683990170554-0.9183118220823143j),1.168256735103632,-2.2371947684654594,-0.7221683990170554,-0.9183118220823143,0.27246038507091175,0.014138028458426656,0.20069277108162778,0.2074967597671653,0.09252204528428602,0.27246038507091175,0.27246038507091186
8apsk,(-0.9531574863344378+0.4590164531450492j),1.0579249964025073,2.6927937030769655,-0.9531574863344378,0.4590164531450492,0.3149191322842274,0.0046379293349039655,0.22319245748568756,0.227005918105535,0.0866828551680732,0.31491913228422735,0.3149191322842276
bpsk,(1+0j),1.0,0.0,1.0,0.0,0.2686866093870413,0.0631581971980865,0.2697293908935076,0.2572160534711702,0.09197297220022663,0.26868660938704136,0.2686866093870414
32apsk,(0.6706839884103993-0.38721958124991634j),0.774439162499832,-0.5235987755982994,0.6706839884103993,-0.38721958124991634,0.28839019578032343,0.010393245746329407,0.20610214734835725,0.20970907445255035,0.08868977808528146,0.28839019578032343,0.28839019578032354
64apsk,(2.2063917408376744e-17+0.36033111626533465j),0.36033111626533465,1.5707963267948966,2.2063917408376744e-17,0.36033111626533465,0.3013851103385618,0.003335797035996237,0.20724913737053285,0.23512869152492055,0.11754890950577751,0.30138511033856186,0.30138511033856197
8apsk,(0.6596054463884006-0.8271190682773576j),1.0579249964025075,-0.8975979010256554,0.6596054463884006,-0.8271190682773576,0.3243962170882156,0.011279228504221852,0.23842892473337274,0.3020818487047589,0.1968983190795346,0.32439621708821553,0.32439621708821564
16apsk,(0.9762210399274298+0.5636214801906778j),1.1272429603813559,0.5235987755982987,0.9762210399274298,0.5636214801906778,0.33238338009469653,0.0031382745375541305,0.22810617115941142,0.24330351598334424,0.115629520020376,0.3323833800946966,0.3323833800946967
256apsk,(0.2210940408507914-1.1471448139686922j),1.1682567351036315,-1.3803967720318797,0.2210940408507914,-1.1471448139686922,0.3086386021968749,0.011906534064473529,0.19260996956572124,0.21661998624997614,0.11973450756998821,0.30863860219687483,0.308638602196875
32apsk,(-0.4730441934550131-1.1420297074409327j),1.2361240478362705,-1.9634954084936214,-0.4730441934550131,-1.1420297074409327,0.30956348528376637,0.0025992744612619405,0.2249487891997689,0.25504157107647574,0.1345769244228662,0.3095634852837663,0.3095634852837664
32apsk,(-2.2707230377976376e-16-1.2361240478362705j),1.2361240478362705,-1.5707963267948968,-2.2707230377976376e-16,-1.2361240478362705,0.33123930547955177,0.0511283254519718,0.21136561806038598,0.3462705511966556,0.2875167516500996,0.3312393054795518,0.3312393054795518
32apsk,(-1.142029707440933+0.4730441934550126j),1.2361240478362705,2.748893571891069,-1.142029707440933,0.4730441934550126,0.3270702371390142,0.01474373762830599,0.25184643570578374,0.2717946887214712,0.13754312285576129,0.32707023713901423,0.3270702371390144
256apsk,(-1.1209341287097476+0.32913595702796744j),1.1682567351036317,2.855993321445266,-1.1209341287097476,0.32913595702796744,0.31310485130688653,0.013309548584280878,0.23259683073690768,0.24740569976881982,0.11913806989990573,0.3131048513068864,0.31310485130688664
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,1.0,-1.0,0.6184122958262456,0.0034704275629709996,0.4305830215242427,0.48034139045413127,0.24441588864593453,0.6184122958262455,0.6184122958262458
64apsk,(-0.9860137378318027+0.7863197169933347j),1.2611589069286713,2.4683942278205513,-0.9860137378318027,0.7863197169933347,0.31025501840415354,0.04339649233160177,0.15163866876090007,0.2215563918527373,0.1751199150053186,0.31025501840415354,0.3102550184041537
256apsk,(0.4088898572862711+0j),0.4088898572862711,0.0,0.4088898572862711,0.0,0.32881396336124563,0.02954711484455347,0.2627439911662198,0.25981458721491063,0.10110668470945684,0.3288139633612457,0.3288139633612458
64apsk,(-0.2882648930122676+0.4992894407356544j),0.5765297860245354,2.0943951023931953,-0.2882648930122676,0.4992894407356544,0.3013851103385618,0.003335797035996237,0.20724913737053285,0.23512869152492055,0.11754890950577751,0.30138511033856186,0.30138511033856197
256apsk,(0.6316072762644354-0.9828001056597513j),1.1682567351036317,-0.9995976625058429,0.6316072762644354,-0.9828001056597513,0.3086386021968749,0.011906534064473529,0.19260996956572124,0.21661998624997614,0.11973450756998821,0.30863860219687483,0.308638602196875
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,1.0,-1.0,0.6184122958262456,0.0034704275629709996,0.4305830215242427,0.48034139045413127,0.24441588864593453,0.6184122958262455,0.6184122958262458
128apsk,(0.6725962296458454-0.21853976262392638j),0.707209527637693,-0.3141592653589796,0.6725962296458454,-0.21853976262392638,0.30225758980127787,0.010624869574095468,0.21804242788843115,0.23413198926165385,0.1187113242085134,0.302257589801278,0.302257589801278
256apsk,(-0.7650454629864866-0.8829095302910653j),1.1682567351036317,-2.284794657156213,-0.7650454629864866,-0.8829095302910653,0.3095697036896861,0.017203446013500483,0.24141869513204578,0.27142318422040895,0.15744469835271543,0.30956970368968617,0.3095697036896862
8apsk,(0.6596054463884006-0.8271190682773576j),1.0579249964025075,-0.8975979010256554,0.6596054463884006,-0.8271190682773576,0.3149191322842274,0.0046379293349039655,0.22319245748568756,0.227005918105535,0.0866828551680732,0.31491913228422735,0.3149191322842276
32apsk,(7.569076792658791e-17+1.2361240478362705j),1.2361240478362705,1.5707963267948966,7.569076792658791e-17,1.2361240478362705,0.30956348528376637,0.0025992744612619405,0.2249487891997689,0.25504157107647574,0.1345769244228662,0.3095634852837663,0.3095634852837664
256apsk,(1.1209341287097478-0.3291359570279671j),1.1682567351036317,-0.2855993321445267,1.1209341287097478,-0.3291359570279671,0.27246038507091175,0.014138028458426656,0.20069277108162778,0.2074967597671653,0.09252204528428602,0.27246038507091175,0.27246038507091186
128apsk,(-0.437817827553825+0.8592658678545796j),0.9643766285968541,2.0420352248333655,-0.437817827553825,0.8592658678545796,0.3264550782353535,0.009363311233932987,0.23437117627608306,0.26737595472030323,0.13181349436996317,0.32645507823535347,0.32645507823535364
64apsk,(-0.7863197169933345-0.986013737831803j),1.2611589069286715,-2.2439947525641384,-0.7863197169933345,-0.986013737831803,0.3260921034574277,0.00914536275357715,0.24422940587892036,0.2719589177914081,0.1330921560544418,0.3260921034574277,0.32609210345742784
16apsk,(-1.1272429603813559+1.3804744832924142e-16j),1.1272429603813559,3.141592653589793,-1.1272429603813559,1.3804744832924142e-16,0.33238338009469653,0.0031382745375541305,0.22810617115941142,0.24330351598334424,0.115629520020376,0.3323833800946966,0.3323833800946967
bpsk,(1+0j),1.0,0.0,1.0,0.0,0.2686866093870413,0.0631581971980865,0.2697293908935076,0.2572160534711702,0.09197297220022663,0.26868660938704136,0.2686866093870414
256apsk,(0.16626026831794968+1.1563655660273875j),1.1682567351036317,1.427996660722633,0.16626026831794968,1.1563655660273875,0.31310485130688653,0.013309548584280878,0.23259683073690768,0.24740569976881982,0.11913806989990573,0.3131048513068864,0.31310485130688664
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,1.0,-1.0,0.6686440242706124,0.15877882745792102,0.26777675639441284,0.5733156080496694,0.5754875736113864,0.6686440242706124,0.6686440242706125
128apsk,(-0.9143386109336901+0.8100333251005598j),1.2215437295560152,2.4166097335306103,-0.9143386109336901,0.8100333251005598,0.30225758980127787,0.010624869574095468,0.21804242788843115,0.23413198926165385,0.1187113242085134,0.302257589801278,0.302257589801278
8apsk,(-0.23541045825521645+1.0314006079876599j),1.0579249964025073,1.7951958020513104,-0.23541045825521645,1.0314006079876599,0.3243962170882156,0.011279228504221852,0.23842892473337274,0.3020818487047589,0.1968983190795346,0.32439621708821553,0.32439621708821564
32apsk,(-0.47304419345501236+1.142029707440933j),1.2361240478362705,1.9634954084936207,-0.47304419345501236,1.142029707440933,0.3270702371390142,0.01474373762830599,0.25184643570578374,0.2717946887214712,0.13754312285576129,0.32707023713901423,0.3270702371390144
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,-1.0,1.0,0.6457156195049819,0.033348617935551744,0.43828473471609186,0.5550725014561446,0.35778709461894703,0.6457156195049818,0.6457156195049821
256apsk,(-1.162966778152567+0.11104986280241412j),1.1682567351036317,3.046392876208284,-1.162966778152567,0.11104986280241412,0.34562805014317155,0.02937274406292079,0.22480328164712374,0.2864180251726479,0.1428977351901923,0.34562805014317166,0.34562805014317177
64apsk,(-0.8224686147553274+0.26723625246740035j),0.8647946790368031,2.827433388230814,-0.8224686147553274,0.26723625246740035,0.31025501840415354,0.04339649233160177,0.15163866876090007,0.2215563918527373,0.1751199150053186,0.31025501840415354,0.3102550184041537
64apsk,(7.72237109293186e-17+1.2611589069286713j),1.2611589069286713,1.5707963267948966,7.72237109293186e-17,1.2611589069286713,0.28333496759214394,0.01232829710113564,0.22667940400154643,0.2475958905895212,0.11349009007365823,0.283334967592144,0.28333496759214405
64apsk,(0.2672362524674003+0.8224686147553274j),0.8647946790368031,1.2566370614359172,0.2672362524674003,0.8224686147553274,0.3260921034574277,0.00914536275357715,0.24422940587892036,0.2719589177914081,0.1330921560544418,0.3260921034574277,0.32609210345742784
64apsk,(-0.8224686147553274+0.26723625246740035j),0.8647946790368031,2.827433388230814,-0.8224686147553274,0.26723625246740035,0.2939613599116086,0.01104157525478193,0.22193755158736211,0.2394167533619106,0.11515201029511996,0.29396135991160854,0.2939613599116087
256apsk,(0.7118538122793359-0.16247598737250937j),0.7301604594397698,-0.22439947525641404,0.7118538122793359,-0.16247598737250937,0.3095697036896861,0.017203446013500483,0.24141869513204578,0.27142318422040895,0.15744469835271543,0.30956970368968617,0.3095697036896862
32apsk,(-0.38721958124991634-0.6706839884103993j),0.774439162499832,-2.094395102393196,-0.38721958124991634,-0.6706839884103993,0.28839019578032343,0.010393245746329407,0.20610214734835725,0.20970907445255035,0.08868977808528146,0.28839019578032343,0.28839019578032354
64apsk,(-0.8224686147553274+0.26723625246740035j),0.8647946790368031,2.827433388230814,-0.8224686147553274,0.26723625246740035,0.3013851103385618,0.003335797035996237,0.20724913737053285,0.23512869152492055,0.11754890950577751,0.30138511033856186,0.30138511033856197
16apsk,(-0.9762210399274298+0.5636214801906778j),1.1272429603813559,2.6179938779914944,-0.9762210399274298,0.5636214801906778,0.33238338009469653,0.0031382745375541305,0.22810617115941142,0.24330351598334424,0.115629520020376,0.3323833800946966,0.3323833800946967
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,1.0,-1.0,0.57652769618753,0.030219846326807884,0.3904411956678225,0.44095367726268014,0.17199886262716327,0.5765276961875297,0.57652769618753
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,-0.23541045825521667,-1.0314006079876599,0.3411668153249574,0.025316800463123207,0.2811246711173935,0.2741645790834846,0.10075604077200696,0.34116681532495735,0.34116681532495746
64apsk,(-0.8647946790368032+1.0590680356020836e-16j),0.8647946790368032,3.141592653589793,-0.8647946790368032,1.0590680356020836e-16,0.2840894754627301,0.011766519806527525,0.1977613851130547,0.2412659166162587,0.14049615591424816,0.2840894754627301,0.2840894754627302
128apsk,(-0.9143386109336901+0.8100333251005598j),1.2215437295560152,2.4166097335306103,-0.9143386109336901,0.8100333251005598,0.3264550782353535,0.009363311233932987,0.23437117627608306,0.26737595472030323,0.13181349436996317,0.32645507823535347,0.32645507823535364
16apsk,(-0.43355498476205995+5.309517243432362e-17j),0.43355498476205995,3.141592653589793,-0.43355498476205995,5.309517243432362e-17,0.33238338009469653,0.0031382745375541305,0.22810617115941142,0.24330351598334424,0.115629520020376,0.3323833800946966,0.3323833800946967
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,-1.0,-1.0,0.6184122958262456,0.0034704275629709996,0.4305830215242427,0.48034139045413127,0.24441588864593453,0.6184122958262455,0.6184122958262458
64apsk,(-0.699633591985802-0.5083135585988356j),0.8647946790368033,-2.5132741228718345,-0.699633591985802,-0.5083135585988356,0.2939613599116086,0.01104157525478193,0.22193755158736211,0.2394167533619106,0.11515201029511996,0.29396135991160854,0.2939613599116087
16apsk,(-0.9762210399274298+0.5636214801906778j),1.1272429603813559,2.6179938779914944,-0.9762210399274298,0.5636214801906778,0.30210450381798015,0.012936459971680107,0.19429142229844765,0.23586748629054097,0.15223274247105922,0.30210450381798015,0.3021045038179802
256apsk,(0.7650454629864861-0.8829095302910657j),1.1682567351036317,-0.8567979964335807,0.7650454629864861,-0.8829095302910657,0.3086386021968749,0.011906534064473529,0.19260996956572124,0.21661998624997614,0.11973450756998821,0.30863860219687483,0.308638602196875
32apsk,(-0.6706839884103996+0.38721958124991596j),0.774439162499832,2.6179938779914944,-0.6706839884103996,0.38721958124991596,0.28839019578032343,0.010393245746329407,0.20610214734835725,0.20970907445255035,0.08868977808528146,0.28839019578032343,0.28839019578032354
32apsk,(-0.6706839884103998-0.38721958124991585j),0.7744391624998321,-2.617993877991495,-0.6706839884103998,-0.38721958124991585,0.30956348528376637,0.0025992744612619405,0.2249487891997689,0.25504157107647574,0.1345769244228662,0.3095634852837663,0.3095634852837664
256apsk,(1.0383879992899725-0.535326220211158j),1.1682567351036317,-0.4759988869075446,1.0383879992899725,-0.535326220211158,0.27246038507091175,0.014138028458426656,0.20069277108162778,0.2074967597671653,0.09252204528428602,0.27246038507091175,0.27246038507091186
256apsk,(0.888862544500808-0.28880894795201095j),0.9346053880829054,-0.31415926535897953,0.888862544500808,-0.28880894795201095,0.28663609298291676,0.0069478275267169645,0.1934537416621411,0.2260307311825509,0.1339052786238876,0.2866360929829167,0.28663609298291687
64apsk,(0.5083135585988356+0.6996335919858018j),0.8647946790368032,0.9424777960769379,0.5083135585988356,0.6996335919858018,0.3260921034574277,0.00914536275357715,0.24422940587892036,0.2719589177914081,0.1330921560544418,0.3260921034574277,0.32609210345742784
64apsk,(0.2806342578370926+1.2295390200614804j),1.2611589069286715,1.3463968515384828,0.2806342578370926,1.2295390200614804,0.28333496759214394,0.01232829710113564,0.22667940400154643,0.2475958905895212,0.11349009007365823,0.283334967592144,0.28333496759214405
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,-1.0,-1.0,0.5439643150904985,0.04945683196833628,0.43490049041888135,0.4756545117253632,0.23562542795467148,0.5439643150904985,0.5439643150904986
64apsk,(0.5765297860245354+0j),0.5765297860245354,0.0,0.5765297860245354,0.0,0.2840894754627301,0.011766519806527525,0.1977613851130547,0.2412659166162587,0.14049615591424816,0.2840894754627301,0.2840894754627302
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,1.0,-1.0,0.6184122958262456,0.0034704275629709996,0.4305830215242427,0.48034139045413127,0.24441588864593453,0.6184122958262455,0.6184122958262458
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,1.0,-1.0,0.57652769618753,0.030219846326807884,0.3904411956678225,0.44095367726268014,0.17199886262716327,0.5765276961875297,0.57652769618753
16apsk,(0.563621480190678-0.9762210399274296j),1.1272429603813559,-1.0471975511965976,0.563621480190678,-0.9762210399274296,0.33238338009469653,0.0031382745375541305,0.22810617115941142,0.24330351598334424,0.115629520020376,0.3323833800946966,0.3323833800946967
64apsk,(-2.316711327879558e-16-1.2611589069286713j),1.2611589069286713,-1.5707963267948968,-2.316711327879558e-16,-1.2611589069286713,0.2939613599116086,0.01104157525478193,0.22193755158736211,0.2394167533619106,0.11515201029511996,0.29396135991160854,0.2939613599116087
32apsk,(-0.874071696612791+0.8740716966127912j),1.2361240478362705,2.356194490192345,-0.874071696612791,0.8740716966127912,0.28839019578032343,0.010393245746329407,0.20610214734835725,0.20970907445255035,0.08868977808528146,0.28839019578032343,0.28839019578032354
64apsk,(-0.2672362524674002+0.8224686147553275j),0.8647946790368032,1.8849555921538759,-0.2672362524674002,0.8224686147553275,0.3260921034574277,0.00914536275357715,0.24422940587892036,0.2719589177914081,0.1330921560544418,0.3260921034574277,0.32609210345742784
bpsk,(1+0j),1.0,0.0,1.0,0.0,0.2923723770172334,0.04348632457776007,0.2931676545754135,0.32759993350369315,0.17034573991402124,0.2923723770172333,0.29237237701723345
64apsk,(5.295340178010418e-17+0.8647946790368032j),0.8647946790368032,1.5707963267948966,5.295340178010418e-17,0.8647946790368032,0.2840894754627301,0.011766519806527525,0.1977613851130547,0.2412659166162587,0.14049615591424816,0.2840894754627301,0.2840894754627302
64apsk,(0.6996335919858018-0.5083135585988359j),0.8647946790368032,-0.6283185307179588,0.6996335919858018,-0.5083135585988359,0.2939613599116086,0.01104157525478193,0.22193755158736211,0.2394167533619106,0.11515201029511996,0.29396135991160854,0.2939613599116087
32apsk,(-5.471621777825632e-17-0.29786121634608925j),0.29786121634608925,-1.5707963267948968,-5.471621777825632e-17,-0.29786121634608925,0.2869787704748704,0.0012342943247601657,0.2079050806096985,0.24547370360277077,0.14312131619157628,0.28697877047487047,0.2869787704748705
256apsk,(-1.1040035711418574+0.3820993509822056j),1.1682567351036317,2.808393432754512,-1.1040035711418574,0.3820993509822056,0.28663609298291676,0.0069478275267169645,0.1934537416621411,0.2260307311825509,0.1339052786238876,0.2866360929829167,0.28663609298291687
64apsk,(-1.2295390200614804-0.2806342578370918j),1.2611589069286713,-2.91719317833338,-1.2295390200614804,-0.2806342578370918,0.2939613599116086,0.01104157525478193,0.22193755158736211,0.2394167533619106,0.11515201029511996,0.29396135991160854,0.2939613599116087
